ID;CNT_TBM;CNT_ATM;CNT_POS;CNT_CSC
621050895;96;3;2;1
621054041;20;10;2;4
621065636;37;4;2;9
621070072;57;11;4;8
621079260;12;5;7;1
621079462;62;9;11;1
621101927;16;35;7;5
621103907;43;3;2;22
621114132;93;97;29;2
621121356;24;4;3;22
621134799;11;3;2;1
621136817;112;38;48;4
621146213;38;31;3;28
621150338;49;22;93;16
621152518;36;32;11;1
621169364;22;11;2;1
621173369;61;12;12;9
621177464;151;3;2;1
621178741;42;3;2;2
621179028;11;3;2;1
621181614;135;3;2;30
621198091;152;33;4;2
621199006;128;3;2;3
621200034;12;3;2;5
621214367;158;64;2;8
621214627;24;3;2;1
621216083;23;61;24;15
621229540;15;3;2;1
621232100;38;41;38;5
621233309;94;3;2;3
621238281;10;5;2;2
621241816;64;3;2;5
621246436;45;39;38;17
621256649;16;51;2;1
621276408;38;10;3;22
621292054;11;6;2;1
621304263;51;19;15;9
621306639;57;23;13;4
621319294;12;3;2;2
621321308;32;31;45;1
621330269;40;39;16;7
621332382;242;39;2;8
621341045;38;16;8;18
621349812;172;17;11;12
621350827;32;12;2;2
621365860;71;58;14;31
621368517;84;12;2;15
621373356;88;73;4;9
621375266;127;24;13;2
621380773;27;7;2;4
621408550;152;111;41;125
621419573;99;34;8;1
621438023;53;46;6;16
621441176;24;22;16;1
621446465;12;3;2;1
621455303;14;6;2;1
621456921;27;7;2;1
621466330;12;13;9;1
621469181;92;29;2;1
621474738;12;46;2;1
621477527;59;31;6;4
621478082;39;24;2;1
621480876;21;3;2;2
621482820;18;19;4;1
621484824;16;3;2;1
621487740;33;3;2;1
621498584;25;29;4;2
621507689;103;19;4;27
621509813;23;14;2;1
621524435;13;14;2;1
621534063;163;23;2;1
621543640;97;29;29;2
621558750;32;18;2;3
621569307;185;40;32;13
621570009;68;23;2;7
621578319;63;42;32;1
621592308;44;21;2;2
621598608;330;20;23;23
621603535;12;49;23;1
621605545;68;31;11;19
621613083;32;53;43;5
621630931;48;3;2;2
621632828;48;67;4;1
621641687;140;21;37;10
621648583;76;41;46;10
621649518;50;42;31;6
621651559;10;20;2;12
621660095;29;5;2;1
621662143;10;23;2;2
621674974;119;8;10;2
621677744;89;36;2;2
621702269;102;3;2;6
621703703;25;3;2;1
621705588;19;5;2;2
621711925;61;19;2;2
621713663;53;47;22;1
621714438;28;5;2;1
621715163;90;3;2;1
621717159;80;12;11;6
621728550;229;35;64;18
621739340;25;23;4;11
621753417;35;21;24;14
621764400;160;58;3;73
621783157;15;3;2;1
621785701;73;7;29;3
621791847;50;14;2;3
621801800;205;30;9;29
621804876;19;10;2;5
621808458;15;3;11;2
621825182;61;32;9;28
621849615;11;6;2;1
621852573;94;21;2;1
621852976;39;37;2;1
621854875;144;8;29;23
621859244;64;43;94;19
621874164;10;6;2;1
621902752;56;3;2;1
621914683;40;30;2;9
621920713;78;37;2;4
621935087;47;7;46;13
621941078;86;22;2;4
621962431;12;3;2;1
621979061;75;29;4;3
622002488;52;28;2;3
622007738;16;28;15;1
622007819;46;32;2;12
622016768;16;3;2;1
622022593;53;45;30;17
622038730;33;4;2;4
622041267;12;3;2;1
622041719;80;16;26;13
622047057;28;16;2;1
622052268;14;4;2;9
622055935;69;27;65;21
622081371;1807;3;2;1
622090968;36;25;19;15
622093802;85;3;2;3
622097547;18;3;2;1
622107298;31;37;9;7
622128150;35;11;16;2
622138829;69;19;3;1
622142658;51;8;11;4
622151840;10;6;2;1
622193380;34;24;21;10
622197920;71;3;3;1
622201619;44;51;3;15
622221798;23;10;38;3
622223426;10;27;2;1
622223630;18;11;2;1
622233301;26;3;2;1
622246956;81;28;38;1
622255184;34;38;3;8
622255883;125;64;35;9
622266710;59;4;2;1
622270011;157;73;90;133
622278076;138;38;2;3
622290655;101;55;31;19
622292740;91;3;2;4
622293352;79;42;19;20
622307493;81;16;2;1
622334983;78;56;16;3
622335941;75;3;2;4
622339789;121;19;2;7
622346829;12;3;2;1
622352360;110;41;29;52
622363973;78;30;2;18
622373838;41;27;29;25
622383948;16;3;2;1
622385915;12;4;2;9
622396651;43;15;6;2
622397797;23;43;29;1
622401996;183;3;2;1
622408484;11;3;2;1
622413663;67;12;4;1
622424045;41;3;3;1
622434091;24;21;13;1
622445836;166;34;2;13
622450694;49;4;2;10
622453903;45;15;2;3
622478425;40;16;2;3
622496699;75;17;24;25
622496951;16;18;2;1
622506829;68;3;2;3
622516060;258;87;2;28
622519242;35;5;2;1
622543862;22;6;3;6
622551733;76;35;2;7
622553282;75;23;41;11
622572079;11;3;2;1
622575405;29;5;2;1
622579592;15;7;2;1
622584150;19;3;2;1
622585800;121;13;55;2
622611771;92;39;18;1
622626380;20;3;2;1
622627168;50;29;9;1
622642211;18;18;2;1
622645031;18;30;2;1
622651228;77;59;4;8
622652458;36;3;2;7
622667004;51;3;2;5
622699859;73;3;2;1
622727032;91;4;12;1
622745140;24;21;2;1
622780366;81;23;2;11
622821435;17;39;3;1
622832342;172;3;2;3
622839055;81;33;15;2
622839357;45;8;4;2
622849912;100;33;3;1
622851151;46;85;7;27
622862538;55;25;2;2
622863861;28;43;35;8
622885136;32;3;2;1
622918347;65;37;2;1
622920029;15;22;10;1
622925527;65;19;2;3
622928041;11;3;2;1
622945565;47;15;2;1
622951457;33;38;2;5
622968035;12;30;2;1
622970533;188;3;2;1
622973490;23;4;2;6
622980211;87;23;9;1
622985172;54;25;2;1
622985358;41;52;2;2
622992974;214;56;102;8
623019528;32;3;2;1
623050250;123;3;2;1
623052548;18;3;2;2
623056472;17;38;2;1
623058547;10;20;2;1
623059142;46;15;2;2
623090529;69;3;2;17
623134680;14;32;16;2
623135965;111;3;2;7
623163936;66;3;2;1
623185047;64;3;2;1
623187277;12;3;2;1
623195588;32;3;2;1
623196787;16;3;2;1
623198081;136;3;2;59
623242886;46;3;2;1
623260675;22;45;69;5
623266124;210;3;2;4
623268658;164;12;2;5
623271501;60;49;30;5
623271758;86;61;91;15
623288769;18;34;2;1
623293466;159;24;14;40
623310420;13;8;14;1
623324442;77;51;8;38
623340804;172;3;2;1
623366231;233;33;38;1
623378299;28;18;2;1
623387074;13;43;5;1
623391248;30;10;2;4
623408969;63;3;2;1
623413662;206;16;14;2
623448084;51;40;7;7
623448639;58;21;32;1
623451675;200;63;17;5
623460292;65;3;4;8
623463873;88;13;29;3
623468897;44;3;2;1
623476672;24;3;2;1
623485662;10;4;2;1
623498741;64;3;12;5
623500387;14;23;2;5
623507189;41;39;55;2
623516604;53;18;4;1
623522542;120;13;9;3
623528489;18;4;2;1
623528989;92;3;2;2
623537443;31;3;15;10
623551219;143;31;32;24
623551958;54;68;22;14
623563066;94;17;9;6
623565106;66;14;2;3
623573172;78;24;14;1
623575421;475;24;3;6
623581063;111;35;4;186
623633536;21;9;2;1
623636975;79;36;67;1
623658131;15;14;2;7
623668388;26;3;2;1
623669594;30;30;9;4
623681809;124;21;7;6
623691603;51;19;3;6
623692481;18;11;2;1
623695953;46;29;9;1
623706790;65;8;14;2
623712589;111;39;4;7
623721766;10;9;2;1
623721958;116;82;54;18
623726433;56;28;19;3
623739026;113;41;15;24
623741210;101;3;2;1
623744622;13;52;2;1
623751473;63;28;13;22
623754480;19;24;2;8
623766938;28;16;12;7
623779041;46;17;2;1
623782503;77;77;43;8
623785562;268;3;2;38
623796671;12;15;2;1
623805139;40;44;36;29
623832051;23;12;2;3
623842711;18;69;5;1
623867226;209;3;2;6
623872959;14;30;2;1
623875930;22;3;2;14
623878242;10;6;2;1
623904584;12;3;2;7
623908396;57;55;27;2
623909143;27;4;2;1
623914475;54;3;2;1
623915495;31;12;17;1
623925623;86;3;2;1
623933204;54;19;38;1
623934121;167;3;2;22
623939998;34;3;2;1
623942700;23;12;4;9
623947682;106;3;2;1
623966337;18;7;2;4
623975672;110;4;2;1
623981751;42;13;2;2
623983176;15;3;2;1
623991293;48;50;7;5
623995105;206;3;35;15
623997015;30;8;2;11
624008675;38;37;12;4
624020584;166;23;37;18
624023097;49;18;3;3
624026693;337;20;5;8
624030283;132;3;2;1
624031388;52;7;20;1
624041453;210;31;6;2
624063313;74;26;4;6
624065349;117;27;3;2
624074481;20;31;3;7
624078266;22;3;2;9
624082525;10;7;2;1
624086308;80;4;2;8
624092609;37;9;2;6
624093479;274;16;98;58
624093974;13;3;2;4
624116264;17;3;2;1
624119477;279;3;2;1
624123849;88;3;4;1
624125355;23;7;15;1
624143586;48;52;20;24
624145652;23;6;2;1
624176392;26;32;20;1
624183832;18;40;2;2
624187242;20;12;10;2
624189282;43;20;6;8
624190779;152;127;119;17
624197103;75;45;35;42
624199374;87;18;19;1
624223130;63;3;5;1
624227296;62;69;65;2
624229457;200;12;3;5
624238077;10;4;2;1
624247492;78;17;2;1
624254402;28;3;2;5
624257411;57;3;2;1
624274507;41;57;3;2
624280151;41;60;3;1
624286425;36;13;2;20
624286850;93;33;27;18
624289904;10;6;2;1
624298503;18;5;11;8
624301823;68;39;2;1
624305336;66;3;2;1
624316810;19;3;2;1
624318160;70;49;14;1
624321185;113;26;10;2
624328504;17;6;2;1
624333635;90;8;3;1
624333999;31;42;23;35
624342353;46;40;35;15
624346806;33;14;2;1
624348777;101;33;18;11
624353394;21;3;2;3
624364349;34;35;2;1
624373053;74;36;11;2
624378144;33;3;2;1
624382726;76;18;16;15
624383833;80;29;59;75
624389987;12;3;2;3
624396929;11;3;2;2
624404205;14;3;2;1
624421188;47;8;2;5
624427848;105;78;50;13
624430393;50;3;2;68
624439611;23;69;4;14
624452043;14;3;2;1
624458274;14;3;2;3
624463740;33;5;2;8
624465865;60;50;29;1
624468294;267;3;2;3
624474155;139;3;2;2
624474594;11;3;2;1
624476573;154;45;15;18
624480459;11;3;2;1
624489936;83;3;2;1
624508488;25;40;12;2
624511223;14;24;20;1
624524014;30;3;2;1
624531122;11;4;2;1
624538144;65;8;2;1
624539844;42;3;3;1
624549318;47;3;2;6
624552938;34;13;5;3
624552944;69;44;16;29
624584290;70;3;2;1
624585831;131;3;2;7
624586162;42;6;2;10
624615723;10;3;2;3
624624123;63;29;2;3
624635527;10;85;2;2
624638625;50;50;72;63
624667879;108;3;2;1
624672757;48;23;2;7
624696562;11;3;2;1
624698977;22;33;2;15
624703834;58;3;2;1
624712908;51;22;6;6
624720745;28;3;2;1
624725479;140;41;2;14
624734769;11;5;2;1
624739512;17;3;2;7
624756250;67;22;21;3
624764803;10;6;2;1
624773904;47;25;7;1
624793954;54;21;14;6
624802760;20;55;28;1
624818092;50;38;11;1
624827043;70;6;65;5
624829042;48;3;2;1
624847176;13;3;2;1
624854497;12;5;2;1
624860611;20;21;2;1
624870905;78;3;3;1
624878717;38;54;21;13
624883444;15;19;2;1
624893047;104;3;2;1
624894644;79;19;2;1
624894849;21;3;2;1
624898718;102;10;2;1
624909456;25;11;3;1
624910788;23;3;2;1
624915366;134;22;44;2
624941813;19;41;17;1
624956103;12;5;2;16
624966556;64;3;3;10
624992455;103;31;62;1
625001750;47;17;3;3
625009090;16;5;2;1
625014193;154;9;2;9
625015692;80;3;2;1
625023374;27;45;39;1
625024545;158;3;2;2
625030877;39;3;2;1
625034942;101;13;26;7
625037784;201;20;2;3
625037794;34;33;2;1
625072981;134;3;2;1
625085899;49;30;2;2
625097760;134;5;2;2
625103461;45;3;2;10
625110214;63;3;2;1
625118343;40;95;74;9
625135504;93;23;21;8
625142619;80;36;2;48
625143339;24;16;24;1
625145024;26;3;2;3
625164139;11;3;2;1
625176712;132;42;162;4
625178430;37;9;2;10
625182730;22;3;2;1
625185356;34;23;50;1
625186224;55;3;2;1
625195730;89;21;27;2
625196000;42;47;5;4
625226358;11;49;12;1
625231513;155;43;14;2
625235005;68;20;2;1
625239565;61;15;3;1
625239928;68;3;2;1
625268841;45;3;2;1
625273000;18;3;2;1
625283087;61;45;14;9
625284524;41;25;45;5
625285450;30;3;2;6
625288836;223;32;3;38
625301142;93;46;17;68
625302173;50;33;6;9
625310996;15;10;2;1
625313453;31;3;2;1
625316873;75;28;2;1
625324280;84;23;3;29
625328176;28;3;2;1
625328371;275;3;2;2
625331640;39;11;2;1
625341919;28;43;13;1
625359203;30;3;2;1
625387349;12;3;2;1
625432023;56;27;3;6
625445010;13;3;2;11
625465275;44;12;2;1
625476331;40;25;3;8
625482976;38;21;3;6
625488386;182;26;2;18
625495959;13;5;2;8
625497506;58;39;11;16
625499276;238;3;2;1
625515749;132;56;10;1
625529449;44;5;12;20
625542569;30;32;2;1
625597150;16;19;2;1
625613544;14;3;2;1
625616465;10;10;2;1
625621038;10;48;2;1
625624645;102;14;2;1
625651978;66;3;2;1
625656773;16;3;2;1
625671344;214;3;2;6
625709112;103;33;2;3
625709506;41;22;3;1
625716473;112;12;2;1
625717613;126;33;7;1
625729272;28;7;5;4
625736649;16;3;2;3
625752985;29;8;2;1
625756133;42;5;2;2
625775957;12;3;2;1
625782062;21;41;2;1
625788369;104;39;2;1
625803987;128;34;41;42
625804998;45;20;11;1
625806485;13;3;2;1
625814150;120;28;92;23
625814669;15;29;2;1
625815052;140;41;2;1
625816114;219;107;2;11
625840408;11;3;2;1
625840706;40;28;5;3
625851334;170;3;2;3
625875600;48;8;2;1
625876629;10;8;2;1
625882623;77;23;5;2
625902273;111;23;3;4
625937052;107;22;20;58
625938530;83;40;34;14
625960311;66;3;2;25
625990542;190;30;2;2
625997273;121;42;11;3
626002302;20;39;2;8
626027379;61;3;2;4
626031739;76;104;2;1
626036496;93;26;4;3
626047502;13;6;2;1
626063437;19;3;2;1
626068276;65;20;2;1
626085431;56;3;2;1
626086867;59;35;49;10
626092105;12;3;2;1
626103283;13;13;2;2
626103977;63;3;2;1
626127325;24;12;5;2
626133615;15;3;2;1
626148657;166;3;2;26
626156208;46;27;2;9
626159980;54;32;2;5
626160879;11;4;2;3
626175130;56;3;2;6
626177231;54;3;2;7
626205206;55;51;2;1
626209273;67;3;2;1
626211877;61;13;2;3
626222808;26;3;2;1
626225153;27;88;10;1
626235679;89;7;2;22
626240800;30;5;2;1
626255513;75;32;56;10
626259355;37;4;2;1
626285127;110;10;2;9
626288324;10;9;2;6
626294684;96;14;2;2
626300060;225;61;3;2
626314365;179;3;2;7
626321857;42;3;2;1
626323386;18;7;2;1
626326621;14;3;2;2
626328957;17;3;2;2
626342841;129;33;44;48
626343681;14;3;2;1
626343764;38;40;2;1
626349891;43;3;2;1
626350423;11;13;2;3
626351720;14;3;2;1
626355115;72;8;2;1
626360325;32;29;7;5
626361441;115;21;9;2
626377084;78;3;2;9
626395254;44;49;12;3
626395678;11;3;2;1
626404513;14;3;2;3
626409313;70;28;68;10
626411685;293;39;2;64
626415632;159;3;2;10
626416188;20;3;2;1
626425461;233;3;2;1
626444517;112;3;2;1
626448327;44;11;41;1
626466267;98;19;4;1
626475754;13;3;2;1
626498649;22;3;2;1
626500274;184;4;2;15
626502637;30;14;3;1
626502664;125;15;2;2
626517862;139;40;17;6
626522545;78;3;2;7
626543760;14;3;2;1
626551926;81;72;94;97
626572457;70;3;7;18
626586379;76;48;18;1
626621263;63;5;2;1
626621818;27;70;5;26
626635715;38;3;2;1
626662797;83;41;48;1
626663695;20;7;2;1
626686117;50;24;30;19
626688137;24;23;18;14
626710268;67;3;2;2
626711493;129;19;102;37
626739168;42;7;2;2
626740787;22;37;2;1
626745228;56;3;2;1
626755799;99;18;2;24
626759130;67;29;2;1
626770448;19;13;2;3
626781432;50;49;5;2
626789940;77;29;7;1
626791358;27;3;2;1
626796605;62;23;13;12
626800699;81;10;2;4
626804005;84;10;2;9
626815885;12;3;2;1
626821778;37;24;10;7
626826652;43;3;2;4
626841542;22;36;2;1
626858027;103;3;2;18
626858248;67;9;4;1
626868626;17;4;5;1
626895084;18;3;2;1
626896052;171;58;5;18
626902374;15;3;2;1
626917278;34;44;25;1
626928621;61;3;2;1
626942270;28;16;2;1
626954228;133;28;81;51
626980827;54;33;2;15
627002386;64;3;2;5
627007596;110;3;2;1
627009910;77;35;7;104
627020250;40;4;2;2
627030864;39;16;2;4
627042929;92;9;3;2
627042952;135;3;2;1
627067835;302;3;110;12
627071168;146;3;2;1
627071737;100;3;2;28
627078353;177;20;35;6
627114194;166;3;2;32
627159227;109;17;2;1
627159855;50;20;3;6
627181304;85;29;2;1
627185399;30;23;13;10
627185460;20;33;41;9
627186323;10;4;2;1
627195590;144;3;2;1
627199527;19;3;2;1
627203210;26;9;7;9
627218868;48;19;4;2
627265359;60;23;17;13
627266314;58;19;2;6
627269311;35;75;24;8
627274451;57;9;7;2
627283193;98;39;13;9
627320530;45;26;2;8
627325206;16;5;2;1
627336555;13;3;2;1
627340224;11;3;2;1
627340523;126;3;2;1
627361427;113;9;2;1
627376267;33;19;2;1
627391808;11;23;4;6
627394821;63;32;13;2
627399145;22;6;3;4
627399550;13;3;2;1
627404254;23;3;2;1
627404797;20;3;2;1
627407050;61;3;2;3
627420663;28;10;2;1
627423240;226;60;14;4
627426646;11;6;2;1
627439020;29;22;39;31
627439691;36;24;37;18
627451866;46;46;62;22
627458188;53;21;16;1
627465682;35;22;25;1
627488455;16;22;2;1
627490182;21;16;2;1
627497668;62;30;3;1
627509406;86;29;2;12
627523371;21;37;2;2
627537058;68;73;2;6
627540040;34;8;5;1
627544192;154;40;2;30
627552251;14;3;2;1
627552260;69;6;2;2
627556080;23;5;2;1
627558090;78;111;13;22
627564661;92;3;2;3
627570053;165;3;2;4
627582025;11;3;2;1
627590859;84;3;49;1
627603275;13;3;2;2
627607658;11;3;2;1
627632730;101;3;2;3
627634601;37;32;53;2
627639907;43;3;2;5
627664426;26;23;4;1
627684322;31;29;8;1
627688566;21;37;2;1
627697208;38;4;2;26
627701185;17;3;2;1
627705750;123;3;19;1
627706735;29;3;2;1
627711278;105;5;15;7
627725637;51;45;93;9
627730024;63;38;9;1
627746962;123;15;2;1
627749949;16;27;25;1
627755084;63;13;2;28
627757482;16;3;2;1
627788493;121;39;58;48
627789074;52;3;2;5
627793288;25;3;2;1
627802971;156;7;2;6
627816963;24;3;2;1
627833445;10;25;6;1
627856652;58;17;12;27
627865457;54;42;9;6
627874617;29;14;2;1
627876197;82;50;39;1
627896270;16;3;2;1
627897375;25;3;2;20
627907784;12;3;2;1
627915147;11;5;2;1
627926106;24;51;2;2
627940256;44;45;22;4
627942950;78;56;31;6
627943503;73;10;52;44
627943538;61;3;2;1
627946002;44;66;33;3
627949396;51;3;2;1
627952506;65;3;2;3
627955039;37;14;16;4
627966914;111;26;23;37
627967184;36;3;2;1
627979148;57;29;31;10
627990097;57;26;4;5
628001618;79;22;75;10
628012731;61;61;18;1
628021951;49;11;4;9
628023836;19;6;16;1
628024097;15;25;3;1
628032757;47;3;2;1
628032807;139;34;3;1
628034869;126;19;29;1
628037999;38;32;22;7
628060402;89;16;2;1
628074582;13;20;2;1
628084464;24;3;2;20
628103814;59;33;60;13
628123977;12;3;2;1
628131139;28;3;2;4
628134536;36;5;5;3
628143132;22;86;5;9
628168676;114;7;7;8
628179839;97;34;2;7
628179898;39;3;4;1
628187179;12;4;2;1
628188884;87;31;33;19
628191438;28;8;2;4
628207518;12;3;2;3
628235456;14;3;2;1
628257218;93;6;36;1
628273470;42;18;16;1
628277995;23;30;15;15
628285951;42;10;23;28
628301865;392;3;2;6
628303240;40;17;2;1
628308185;110;79;12;10
628314777;26;3;2;3
628322997;129;51;115;3
628327828;20;34;12;7
628351398;31;10;29;6
628368339;76;22;2;1
628405167;115;40;28;42
628407399;13;3;2;1
628415891;33;80;20;4
628421988;51;3;2;14
628430393;218;11;28;2
628432466;33;8;2;2
628438605;63;47;21;17
628439837;15;6;2;2
628453160;36;3;2;1
628464546;88;3;2;1
628477310;132;29;2;5
628481031;103;7;3;20
628501057;11;4;2;1
628501953;53;58;9;12
628502109;95;36;14;3
628510269;99;32;9;15
628536125;63;3;2;1
628536289;45;41;2;16
628552479;160;4;2;1
628553211;25;12;15;5
628563412;54;8;4;2
628563798;166;3;2;6
628588016;11;4;2;1
628589128;19;3;2;1
628591369;33;3;2;1
628594750;21;10;2;5
628600739;162;35;3;1
628606997;51;14;13;22
628613759;11;3;2;1
628614513;26;32;10;3
628635288;23;24;5;9
628635730;132;17;2;3
628650416;42;3;2;1
628663661;16;9;2;1
628689352;76;3;2;1
628717880;48;3;2;1
628718303;12;18;2;1
628720616;218;3;2;17
628739014;79;72;50;12
628747227;35;14;2;1
628757906;11;3;2;1
628760680;39;26;9;16
628765151;43;3;2;3
628767998;32;3;2;1
628768379;54;46;5;2
628771296;119;5;9;4
628792814;52;6;22;1
628800972;96;12;6;4
628801055;74;38;50;14
628802738;191;3;2;2
628807422;13;3;2;1
628812429;12;47;2;1
628813285;43;3;2;1
628825631;51;3;2;1
628826241;39;5;2;1
628830746;74;43;7;26
628839481;25;35;12;72
628852189;63;3;2;1
628873541;44;19;4;1
628875062;72;40;36;11
628878606;27;11;2;4
628880295;16;23;2;3
628883580;55;13;27;11
628919760;38;17;2;1
628932613;401;3;2;10
628947293;96;11;2;1
628948990;165;3;2;4
628951468;16;3;2;3
628970754;160;35;14;66
628975852;90;3;3;2
628987743;30;3;2;1
628994109;90;32;30;2
628996110;57;3;2;2
629014602;105;3;11;1
629018922;56;63;13;12
629020643;21;3;2;1
629042564;76;15;35;1
629047308;45;21;49;2
629051079;87;3;2;1
629055085;36;67;47;4
629057906;79;3;10;1
629066692;42;25;2;1
629067276;89;21;69;1
629071715;12;3;2;1
629078035;101;42;40;13
629085172;13;3;2;1
629090248;61;23;26;34
629095191;35;11;2;1
629096550;121;3;2;2
629102752;142;3;2;1
629121719;65;14;2;1
629126166;112;36;21;12
629145901;115;3;2;1
629156338;52;40;14;2
629158642;30;4;2;1
629162141;89;23;41;20
629170717;173;3;2;8
629177338;212;32;5;7
629178206;65;65;28;18
629178248;34;15;9;1
629181107;11;19;5;2
629186044;69;23;13;4
629187457;79;66;59;22
629194779;112;4;2;14
629197869;34;6;2;1
629200565;10;6;2;2
629203610;72;12;2;1
629210737;12;3;2;1
629212594;70;16;20;1
629217033;22;3;2;1
629235962;124;55;55;16
629239228;81;34;16;1
629245273;76;3;2;7
629245997;67;35;17;3
629259660;51;12;2;2
629295667;44;26;2;2
629297221;94;4;8;1
629297436;93;104;89;17
629303348;50;10;6;1
629308789;36;3;30;1
629348798;52;20;16;1
629353407;68;3;2;1
629384624;137;17;2;2
629386796;57;38;32;53
629387470;133;12;20;1
629407889;11;13;98;4
629428364;17;18;2;1
629439600;81;35;22;1
629442637;19;5;2;3
629451467;38;26;3;2
629451525;32;13;27;1
629453510;24;3;2;1
629458240;101;11;41;12
629500370;92;15;27;3
629519646;154;14;2;2
629539408;11;3;2;1
629547279;10;7;2;1
629564478;94;5;42;4
629567269;12;5;2;1
629572956;83;4;4;2
629575214;142;3;2;10
629577789;72;31;39;77
629581756;61;3;2;8
629589369;86;11;5;9
629590784;23;27;2;1
629598406;19;13;2;1
629601408;13;3;2;2
629608228;11;3;2;1
629608614;51;44;5;2
629621448;71;3;2;1
629628792;36;8;2;2
629641055;62;38;2;7
629642251;53;66;42;1
629655036;87;9;2;14
629667235;94;3;2;1
629672776;15;3;2;1
629673012;64;9;5;4
629676022;64;7;41;4
629696400;63;32;2;1
629704158;38;4;15;4
629707229;37;50;5;1
629707419;10;3;2;3
629707443;20;3;2;1
629713168;10;70;2;1
629715689;11;3;2;1
629726513;15;3;2;1
629744304;149;3;2;18
629746109;15;3;2;1
629753278;57;51;25;5
629753848;28;23;2;5
629771112;10;6;2;1
629775558;88;23;60;12
629776472;113;15;3;9
629779793;130;25;22;2
629782785;41;9;28;6
629783694;19;3;2;5
629787146;28;6;10;6
629788718;42;5;2;9
629793659;123;28;2;3
629802299;55;3;2;1
629804463;56;4;2;4
629820152;25;3;2;1
629826343;183;33;2;4
629829958;101;12;2;16
629846491;10;5;2;1
629862823;193;43;3;6
629873340;563;3;2;26
629893680;31;13;2;2
629908124;121;3;2;79
629928405;21;14;2;1
629930007;59;7;4;4
629941703;50;3;2;2
629948904;14;6;2;1
629953479;15;3;2;1
629955130;98;3;2;7
629960070;144;64;36;27
629986505;11;11;2;1
629987670;65;8;26;1
629992693;42;3;2;1
630008019;54;31;38;6
630012022;87;3;24;5
630012647;68;17;2;6
630013533;115;65;140;51
630023953;48;29;53;4
630028481;15;10;3;1
630041200;12;3;2;1
630047201;26;3;2;1
630048966;41;12;2;1
630049893;174;3;2;1
630091633;34;38;14;6
630092189;55;111;23;2
630099378;32;23;50;10
630099875;11;16;2;1
630104126;162;3;2;1
630104696;56;41;5;8
630129531;37;13;4;2
630132329;108;57;43;32
630142019;33;3;2;1
630152589;13;3;2;1
630154165;21;8;2;6
630164498;62;3;2;3
630170751;55;14;2;5
630181756;106;61;107;15
630199886;137;3;14;2
630213066;10;4;2;1
630213255;62;11;15;22
630215272;11;3;2;1
630215290;52;7;2;1
630242905;46;30;12;2
630254112;34;3;2;3
630255324;144;30;13;46
630255521;15;3;2;1
630260886;74;20;27;6
630288227;115;57;65;6
630288981;49;41;18;3
630301391;56;4;4;3
630305873;104;3;2;19
630319065;59;29;44;23
630319351;13;27;2;1
630321835;92;20;54;10
630326955;39;54;35;5
630333377;43;67;26;10
630343893;41;3;2;4
630344409;17;3;2;1
630350394;33;11;30;1
630364091;68;5;4;8
630387030;277;3;2;9
630388403;42;3;2;11
630392800;34;22;2;1
630395874;39;41;5;1
630406746;53;16;6;7
630419133;115;90;17;9
630425969;47;3;2;8
630428204;12;3;2;2
630446532;70;6;2;1
630454962;124;21;3;2
630457634;47;36;11;21
630462554;15;3;2;1
630465828;10;6;2;1
630470315;43;3;2;1
630470473;12;3;2;3
630490781;43;26;2;2
630491225;149;20;23;1
630493536;65;46;49;8
630494099;95;3;2;7
630495030;24;23;8;1
630500838;46;15;2;3
630500969;162;16;7;1
630508778;32;27;12;1
630516766;34;24;24;1
630540753;10;4;2;3
630548777;55;3;2;2
630552445;66;68;21;1
630555782;13;9;2;1
630561447;19;3;2;2
630561726;23;3;2;1
630570306;28;24;4;6
630580290;172;3;2;5
630589691;87;41;125;46
630590161;117;3;73;1
630605404;10;3;2;8
630622714;39;58;17;13
630626741;65;4;2;8
630627780;77;3;2;2
630631594;105;40;19;23
630632741;72;3;2;9
630638086;42;3;2;1
630639050;69;3;2;8
630653004;36;21;56;2
630659686;66;65;3;20
630671104;72;3;2;1
630671650;77;36;2;1
630672234;34;44;11;2
630672499;77;14;8;17
630675962;10;21;2;1
630686991;117;3;2;1
630694792;91;7;2;5
630698538;83;3;4;1
630705572;29;6;2;1
630713774;10;3;2;2
630715233;25;62;54;4
630728371;86;5;2;3
630733717;28;3;2;1
630742620;40;37;5;7
630745155;36;3;2;1
630747020;50;55;30;28
630797265;203;46;27;3
630807413;13;3;2;1
630808031;59;11;59;1
630808232;97;3;2;1
630818548;116;32;2;1
630819809;135;12;2;1
630821088;14;4;2;2
630841150;13;3;2;1
630843717;56;10;3;4
630851445;29;16;22;2
630859623;152;10;2;1
630870203;43;35;55;5
630874241;127;31;10;12
630874510;26;66;2;32
630899270;40;18;2;1
630906852;217;74;4;14
630911489;87;24;5;18
630912530;150;42;4;98
630913127;94;3;2;2
630917196;28;48;54;1
630934069;111;11;10;12
630934142;10;10;6;1
630942720;32;3;2;8
630943720;13;3;2;1
630961314;49;14;2;3
630970754;10;3;2;3
630975186;10;3;2;2
630975858;97;14;2;1
630977424;407;3;2;1
630978168;33;17;11;4
630984578;49;8;35;1
630992290;36;10;2;2
631002553;13;3;2;1
631003006;103;15;2;55
631008654;24;3;2;1
631015480;79;83;16;23
631022913;76;24;2;4
631029080;126;3;2;1
631029979;107;3;2;9
631032357;49;19;7;3
631049344;44;37;27;22
631056232;84;3;2;1
631060954;14;3;2;5
631067948;14;3;2;1
